44	ありがとう、神様	xgh6iSTiTeQ
45	Special Record! (2021 Remastered Version)	NlR4m8y-Wuo
46	ウマ娘 Find My Only Way	gaKVDF-gb90
47	うまぴょい伝説 (TV Size) (2021 Remastered Version)	YcKbHdq2RFQ
48	Special Record! (2021 Remastered Version)	NOTo8IrnCqo
49	Umapyoi Densetsu - Trainer Ver (Uma Musume)	ZuaO2p0lL4s
50	Special Record! (2021 Remastered Version)	bdaT9EoMZuU
51	【ウマ娘 /賽馬娘】うまぴょい伝説 (Covered by 豐口惠)	2aJa2F0LT04
52	Special Record! (2021 Remastered Version)	3H4mqVB54oM
53	【ウマ娘 /賽馬娘】うまぴょい伝説 (Covered by 明坂聡美)	gPuYPuPLIqs
54	Fanfare for Future! (2021 Remastered Version)	0xlAFVz7_H8
55	恋はダービー☆	xf4DvqA_P8Q
56	ウマ娘 silent star	tIDqZYLnx2M
57	わたしの印は大本命◎ (2021 Remastered Version)	WkPIsV8YoRY
58	ウマ娘　うまぴょい伝説(スペシャルウィーク、サイレンススズカ、トウカイテイオー)	wlKAc-yytxs
59	禁断Burning Heart (2021 Remastered Version)	uSGnFMFeyKc
60	DREAM JACK (2021 Remastered Version)	fI4rjwJVQe0
61	unbreakable (2021 Remastered Version)	q6Z7Dm1X1EQ
62	UNLIMITED IMPACT (2021 Remastered Version)	VYoBMd7rA3k
63	うまぴょい伝説 (2021 Remastered Version)	d_fHXVKnSs8
64	CATCH THE VICTORY! (2021 Remastered Version)	5ZpdKQHbbFY
65	Rising Girl (2021 Remastered Version)	6Gcw1M53q6I
66	Goal To My SHIP (2021 Remastered Version)	cQN0Wp3o1I8
67	ぼくらのブルーバードデイズ (2021 Remastered Version)	9DvHWyojJiA
68	うまぴょい伝説 (2021 Remastered Version)	JVETV_AaieE
69	奇跡を信じて！ (2021 Remastered Version)	YLpwqD08nw4
70	鳥かごのロンリーバード (2021 Remastered Version)	Xith_-Oo_vc
71	直感ノープロブレム！ (2021 Remastered Version)	WbpbQ56LWDw
72	Secret GRADUATION (2021 Remastered Version)	-Zk7pIiY3Dc
73	うまぴょい伝説 (2021 Remastered Version)	0TfUPEMx7pk
74	世界は僕らの言いなりさ (2021 Remastered Version)	Ink30IstfuM
75	帝笑歌劇～讃えよ永久に～ (2021 Remastered Version)	jhDzv2zEczc
76	L's Surprise!! (2021 Remastered Version)	S-4LgLNBImc
77	Waiting for Tomorrow (2021 Remastered Version)	uyvzWZGunBY
78	うまぴょい伝説 (2021 Remastered Version)	qMz40g9vuNw
79	シャドーロールの誓い - Narita Brian	ngAe_R3BANc
80	EMPRESS GAME - Air Groove	6O2vD3-_gkg
81	SEVEN - Symboli Rudolf	iESeEt9fxZg
82	大好きのタカラバコ (2021 Remastered Version)	CT53Cq6Dl78
83	ウマ娘　うまぴょい伝説(シンボリルドルフ、エアグルーヴ、ナリタブライアン)	YxBKPsmW9ak
84	今日もウララかケセラセラ！ (2021 Remastered Version)	P_-XGKuxWRo
85	Lucky Comes True! (2021 Remastered Version)	TH_3Ej4tvSs
86	ふんわりSlowly (2021 Remastered Version)	artgzFlsuU8
87	PRESENT MARCH♪ (2021 Remastered Version)	VLFB3PPVZNA
88	うまぴょい伝説 (2021 Remastered Version)	BH0Gd9X03XM
89	気まぐれ Tuning Heart	CloXXCjpIV8
90	素顔のココロ (2021 Remastered Version)	_b0HK71WVbc
91	シティプリンセス! (2021 Remastered Version)	-Bwwaz336U8
92	A・NO・NE (2021 Remastered Version)	zFQjQ2rFst8
93	うまぴょい伝説 (2021 Remastered Version)	Jc6ajNijjbg
94	希望ディスカバリー (2021 Remastered Version)	tzrNwUajwf4
95	全速！前進！ウマドルパワー☆ (2021 Remastered Version)	o5kI-LrbcFg
96	恋する世界 (2021 Remastered Version)	FSgr-VmC0wM
97	青春が待ってる (2021 Remastered Version)	l2hWTO9Aq0A
98	うまぴょい伝説 (2021 Remastered Version)	quruXCL6W1I
99	猪突猛進爆進中!! (2021 Remastered Version)	Zqoi8CjITxs
100	一撃入魂☆ペガサスパンチ (2021 Remastered Version)	LpXJVsmU74c
101	My Against Fight (2021 Remastered Version)	N6zAGGUKBwk
102	ユメゾラ (2021 Remastered Version)	ihQoBAlDHFw
103	ウマ娘　うまぴょい伝説(タマモクロス、サクラバクシンオー、ビゴーペガサス)	30FGXqwuHDA
104	手綱と絆 (2021 Remastered Version)	-wrbFUvTycI
105	WINNING MELODY (2021 Remastered Version)	JAabHu5yllk
106	感情ノ黎明 (2021 Remastered Version)	ORCz8YU_kLU
107	春空BLUE (2021 Remastered Version)	23ieS3jZXSE
108	うまぴょい伝説 (2021 Remastered Version)	rh8uH8ndixk
109	Air Race (2021 Remastered Version)	W3yaQuFU6Uc
110	楽園 (2021 Remastered Version)	hj9PxkNERAY
111	アウト・オブ・トライアングル (2021 Remastered Version)	STSBraMf284
112	Go This Way (2021 Remastered Version)	nPd3qd0hVPk
113	うまぴょい伝説 (2021 Remastered Version)	lyGdVSGHOnk
114	ぴょいっと♪はれるや！	G9D55C_WEqI
115	Ring Ring ダイアリー	6-EN7D9e42U
116	逃げ切りっ！Fallin' Love	YSZo4vevmBg
117	オペラ劇場・『嗚呼それが我が宿命』	8hb00BktXEM
118	ウマ娘プリティーダービー　「走れウマ娘」フル　歌詞は概要欄	iOnmn-PqKLg
119	ぱかチューブっ！ ですが、何か？full	nPWOR-U7iPQ
120	ユメヲカケル！	vIo3GWaAbw8
121	winning the soul	78wEqO-Nia0
122	木漏れ日のエール	QkSCy3r8N9M
123	ささやかな祈り	Cs70yKJmUvs
124	願いのカタチ	xVHBTM754Iw
125	木漏れ日のエール FULL Size 12話イントロVer．	cX_tXtL8V7A
126	うまぴょい伝説 (TV Size)	LAV7y5eClp8
127	Enjoy and Join	TGXC2qKgpVg
128	ユメヲカケル！ (TV Size)	4EYBDt32wZs
129	GIRLS' LEGEND U	G7RmGsHxv-Q
130	NEXT FRONTIER	NHmEc1WmKYU
131	本能スピード	5ABG71GALA8
132	はじまりのSignal	2v7WLAa8Aak
133	うまぴょい伝説	VFOg6mHtZcA
134	GIRLS' LEGEND U (Game Size)	SbXm_EEoOQY
135	涙ひかって明日になれ！	DyA8qiqo-XA
136	彩 Phantasia	lHL7f7N0BHA
137	BLAZE	BqMq43k9UCA
138	Never Looking Back	ttmGTSbd5J4
139	うまぴょい伝説	NaYMw_P4WU8
140	WINnin' 5 -ウイニング☆ファイヴ-	mR01PgKF-lU
141	Just a little bit	J0dsRDxK8JI
142	transforming	K5TS0a_zhdU
143	Exercise the Right	Q0WO7O_xl4I
144	UNLIMITED IMPACT	ncPoq67ccvY
145	ライトレス	t202gzOzSNA
146	うまぴょい伝説	BEgy93W0lYk
147	winning the soul	jcz3ZwlHyHk
148	BLOW my GALE	7OuVm8V122Q
149	武名疾走！	vF7KsirrzaM
150	ひたむきマイノート	9Xpnlv7s4Us
151	硝子のエトワール	iYRmlk7K6JA
152	Ambitious World	AF6Y1ytOrYI
153	ユメヲカケル！	PNkYmg1333E
154	winning the soul	FIxB-pyRxnU
155	うまぴょい伝説	31FxbAmpVZc
156	We are DREAMERS!!	BM7dtWJ5gdo
157	RUN×RUN！	AITMxhbkrkY
158	うまぴょい伝説	THE8bRvJRIk
159	笑顔の宝物 -Beyond The Future!-	rHDgjiFEkKM
160	マーベラスサンデータイム☆★	PdKj1065-P4
161	ときめきスクランブル	8PkF-MyoE9Q
162	ユースフルアイズ	vqBFjh-fyHY
163	うまぴょい伝説	U43BR0OuwlI
164	メジロ讃歌	EcQiB16lp6I
165	Gaze on Me!	RkBZHyjucrg
166	忘却にて	gfF9KR4naOI
167	LIKE THE WIND	dZ7ph438jZI
168	笑っちゃお！	ZKeNTokpbaw
169	立ち位置ゼロ番！順位は一番！	7rcAOE_Dvbw
170	Precious Star Dreamer	lwQiCwfdW5o
171	うまぴょい伝説	4XKJeaNNrgw
172	KIRARI MAGIC SHOW	KwTssQ8q10A
173	ラキハピファンタスティック	bszt8e1FmyI
174	けっぱれ！輝きストレート	Jjg4dES1HAM
175	悠々閑々	reDNnPwrbd4
176	Ms. VICTORIA	vsnyQd6Ur-M
177	うまぴょい伝説	1FERmHCBPuE
178	Overrunner!	5VnW3IK0HSU
179	Destroy for Dasein	zX766xs4ywQ
180	THE SUPER STRONG S	KgXRBka1tbA
181	Play Again	NegFY5seNi4
182	うまぴょい伝説	77UhCrYksGE
183	トレセン体操	jFN3SK-lEak
184	DRAMATIC JOURNEY	ysr6DfdDfds
185	Everlasting BEATS	wq0S1dbTWio
186	うまぴょい伝説	4KMhYLZkk_U
187	ゆるパカHAPPY DAYS！	kocEhaRmZvE
188	ミッドナイト・エピローグ	lDqXkE0hoV0
189	Dance 2 Endless Beat	KjEoic_cQMg
190	#ウマRAP	t9Rp6x8a-oQ
191	うまゆるラップでプチョヘンザ	DPEN93VWRfo
192	Bright Melody	f3sqgeyfk-s
193	永遠の色彩	l4twV79zP5s
194	うまぴょい伝説 (Game Size)	CSt9kIteuUE
195	うまぴょい伝説 (TAKU INOUE Remix)	7fuMVqNxLzU
196	Never Looking Back (PandaBoY Remix)	NiWz2VEZBz4
197	BLOW my GALE (TeddyLoid Remix)	M9hVXsiWnSc
198	GIRLS' LEGEND U (tofubeats Remix)	oI-KgUxN2B8
199	Make debut! (モリシー (Awesome City Club) Remix)	EVCXKIIXVnk
200	We are DREAMERS!! (☆Taku Takahashi Remix)	xgTzmHdSOkw
201	winning the soul (PandaBoY Remix)	M76avjo26DM
202	笑顔の宝物 -Beyond The Future!- (invisible manners Remix)	w3mn9oG3pBA
203	うまぴょい伝説 (Sasuke Haraguchi Remix)	YHeBOTt_flE
204	ユメヲカケル！ (Takeshi Nakatsuka Remix)	0tShWZuKaZ0
205	チヨノオーのお悩み相談室のうた	ysfxiUHbsmc
206	【公式ミュージックビデオ】ゴルシラップ	Nu_y5orktv0
207	トレセン音頭	K2MLBGo_su8
208	▷▷▷▶︎ぶっとび かっとび 全開エンジン！	Ax13Fyw5h50
209	Excellent Condition	4Y3YQ85apL0
210	TAILWIND	TqtPjObLZa4
211	Hat on your Head！	en26yA8la9k
212	うまぴょい伝説	BG5fgQT7W1k
213	L'Arc de gloire	GJNMS1jEV_o
214	GALACTIC PLAYER	qwdTIJwh750
215	DANCE！DANCE！"ROMAN"	5D6kwFkEMdE
216	You know me	mvE3Z_cPqnY
217	GSK☆	3iALS9Idoso
218	うまぴょい伝説	whhrWeZAOgI
219	Glorious Moment！	O44r1_NZ8ZY
220	Forever gold	d_3GnfqLAUM
221	Like a Shooting Star	ay-oFjFORXA
222	ONCE MORE, I CAN	WjQuOXmHPfY
223	ゼッタイトナリ…！	mpobjYH1kzc
224	イチバン星が駆ける空	8I3RAbNhVJQ
225	うまぴょい伝説 (Anime Size)	AH3uiNhHcjY
226	ソシテミンナノ	1NqM4YRSaBM
227	ソシテミンナノ (TV Size) (13話Ver.)	5o3W8QSIpNs
228	ロストシャイン	bFNDMrpNk_Y
229	うまぴょい伝説	IsyEMpLiKzI
230	アコガレChallenge Dash!!	eBq_kNnVHks
231	空のほほえみ方	oZo7UJwKXd8
232	うまぴょい伝説	jcdCPFlAxec
233	夢のこたえ	JOz43KYxc58
234	光の後ろ姿	OKcBLNIxtpc
235	うまぴょい伝説	fQQlux343wQ
236	Comeback Story V	SKBmR3Q9EQg
237	平凡、時にミラクル	N06SW92sX3A
238	銀河系フィロソフィー	lMtTKqCTe1E
239	埋火の英雄	8ByBwpILd78
240	Ambitious World (Beyond The Promise Ver.)	XOpfiM-oiXw
241	うまぴょい伝説	xPXdHO2JigU
242	U.M.A. NEW WORLD!!	dPj1yTKbWuM
243	EXCEED	H1NRtU1Uf_8
244	僕が憧れた青	lulHBx54moE
245	Confident	3Pv8UaZ2JiM
246	うまぴょい伝説	HP6bz6UAjXE
247	しゃぼん玉	LvE0uQdpW1E
248	【ウマ娘 プリティーダービー】「Fanfare for Future! (maeshima soshi Remix)」	FDWqAijdct0
249	【ウマ娘 プリティーダービー】「逃げ切りっ！Fallin' Love (YUC'e Remix)」	BRMXJ8sEMoE
250	【ウマ娘 プリティーダービー】「彩 Phantasia (YMCK Remix)」	Hi255LHOvAA
251	【ウマ娘 プリティーダービー】「恋はダービー☆ (DÉ DÉ MOUSE Remix)」	8xFS9T5lilM
252	【ウマ娘 プリティーダービー】「禁断Burning Heart (AJURIKA Remix)」	R3E2iWLB1hA
253	【ウマ娘 プリティーダービー】「Exercise the Right (Menma The Cat Remix)」	XVIUUKPVJbc
254	【ウマ娘 プリティーダービー】「ユースフルアイズ (detch Remix)」	R6h0rkcvMgs
255	【ウマ娘 プリティーダービー】「NEXT FRONTIER (fox capture plan Remix)」	MjMXnZcInX0
256	【ウマ娘 プリティーダービー】「UNLIMITED IMPACT (Shinichi Osawa Remix)」	gy92x9IJEfk
257	【ウマ娘 プリティーダービー】「走れウマ娘 (Shuhei Takahashi Remix)」	06BLOQ1bjZw
258	【ウマ娘 プリティーダービー】「木漏れ日のエール (Sasuke Haraguchi Remix)」	LXBj5yaRxIo
259	帝笑歌劇～讃えよ永久に～ (yasushi Remix)	rYopwELjM10
260	爆熱マイソウル	AvoWpVmJHgI
261	QueenBee	a4Wr1sj02L4
262	十帰りの花	OqlLa8zcuJ8
263	朝露は大河の夢を見る	VEQNYXA7D_s
264	Over a Tiara	Wo8JJ3ydjWI
265	うまぴょい伝説	-j3qZjrcpOk
266	Ready!! Steady!! Derby!!	tKzqJzEuTEA
267	Beyond the Finale	m089inrFS_I
268	PRISMATIC SPURT!!!!	zL6n7UVo6FM
269	うまぴょい伝説	MTwvCM6EIVg
270	Unite!!	715o9lEChSQ
271	最強ROARING	8T4pUiwJZJI
272	私が主役じゃダメですか？	0SFFjX37csM
273	Mystery × Chemistry	xydedgpI4NU
274	宇宙走娘＜コスモピュエラ＞ 銀河冒険譚	wxVcg1DoaZc
275	宇宙走娘＜コスモピュエラ＞ 銀河冒険譚 -セリフハナイヤツダロン-	0so1WXPwAtA
276	うまぴょい伝説	_MGoLfG5pfw
277	ウマすぎ！グルメパレード	c2EerlVb7Js
278	ゆーてネタだかんね♡	VoThZD3n81s
279	誇りをこの手に	QvN_43PRaC4
280	GOCHISO様	VwkW4sShlEY
281	ピスピス☆スピスピ ゴルシちゃんのうた	o7J5_70j5fM
282	うまぴょい伝説	aKPwOxr1PAU
283	どどっと優勝！大感謝祭！！！	hWIvvYivdrI
284	愛舞い、喰らい。	Uv8xoD-E-h0
285	Love Will Come Through	MvbFvFYpk_U
286	LADY G DONNA	JF8WNheLQzQ
287	うまぴょい伝説	SKF2_RHUv04
288	UMA Summer	jWuqNSkc9Y4
289	I Can't Choose to Give Up!	rjDF62wuIrM
290	マリンブルー・マジック♡	SQ-Mgy5pI2I
291	どこまで走れば	WoH3u-s-Kgk
292	うまぴょい伝説	DrR-N0mPHz4
293	O - ロライズ	P-R09GvY93c
294	ZOKZOK	SGJ-mmkDVSU
295	ピヨっピヨにしてやんよッ！	9G1NqajvYtk
296	Dear My Dream	QSG-tSDjVeI
297	うまぴょい伝説	6OaatoEsees
298	STARTING FORCE	5qFDboChguw
299	夢疾風	5VJRB9aTFv8
300	Stay on Course	ybQ_ObZ9BaA
301	以下、勅命	xY5JtnTte4w
302	うまぴょい伝説	2WW14rlH3xI
303	Legend-Changer	Kpf2mmyzuMM
304	Glory Eyes	qoCnIDpv2TY
305	Absolute Faith	a5PUrdxpZds
306	BoC-izm	J-hWDmXZ7_o
307	うまぴょい伝説	vSaZoRCX7dk
308	Shake The World!!	4IsI_FC9KJ4
309	#カワイイって言って？	75YuwF6hBfY
310	Mile×Rule Star	qDuRoe_S-6M
311	灰のmemoire	2m5eaJ9OCek
312	【ウマ娘 プリティーダービー】「SHAKEROCK」MV	jSTf00Rm5_8
313	うまぴょい伝説	3DZcH4QY8hk
314	灰のmemoire (ED Size [1話Ver.])	4HVt0SGxHwE
315	灰のmemoire (ED Size [2話Ver.])	QcTjkStm-mQ
316	灰のmemoire (ED Size [3話Ver.])	yLOZB3SjaQ8
317	灰のmemoire (ED Size [4話Ver.])	GYgGKC_nye0
318	タッカー's スキルアップアイランド	Fl-4S-vUxPg
319	仰げば尊Mission!	Z6eGoJiuGck
320	パラ・シエンプレ	axVczhJnQuM
321	黎明に咲く華	Z5hgQKU4rJY
322	うまぴょい伝説	9-iJfbjIXPM
323	【ニシノフラワー/ウマ娘】公式が全然作ってくれないから勝手にキャラソン作ってみた【二次創作・合成音声】	h6IspMGTW3E
